Time(HH:MM:SS),Time(ms),Level,Message,Logger Name,Thread ID
2025-02-13 11:13:12,720,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_13-11_13/,root,8363511616
2025-02-13 11:13:12,727,DEBUG,Adding config GUI for Calibration,root,8363511616
2025-02-13 11:13:12,727,DEBUG,Adding config GUI for Calibration,root,8363511616
2025-02-13 11:13:12,727,WARNING,Use method 'params' via param namespace ,param.CalibrationConfig,8363511616
2025-02-13 11:13:12,727,WARNING,Use method 'params' via param namespace ,param.CalibrationConfig,8363511616
2025-02-13 11:13:12,729,DEBUG,Config GUI added,root,8363511616
2025-02-13 11:13:12,729,DEBUG,Config GUI added,root,8363511616
2025-02-13 11:13:12,729,DEBUG,Adding config GUI for Patch,root,8363511616
2025-02-13 11:13:12,729,DEBUG,Adding config GUI for Patch,root,8363511616
2025-02-13 11:13:12,729,WARNING,Use method 'params' via param namespace ,param.PatchConfig,8363511616
2025-02-13 11:13:12,729,WARNING,Use method 'params' via param namespace ,param.PatchConfig,8363511616
2025-02-13 11:13:12,732,DEBUG,Config GUI added,root,8363511616
2025-02-13 11:13:12,732,DEBUG,Config GUI added,root,8363511616
2025-02-13 11:13:12,732,DEBUG,Added config GUI.,root,8363511616
2025-02-13 11:13:12,732,DEBUG,Added config GUI.,root,8363511616
2025-02-13 11:13:12,732,DEBUG,Added 'Auto Patching' tab.,root,8363511616
2025-02-13 11:13:12,732,DEBUG,Added 'Auto Patching' tab.,root,8363511616
2025-02-13 11:13:12,732,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_13-11_13/,root,8363511616
2025-02-13 11:13:12,732,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_13-11_13/,root,8363511616
2025-02-13 11:13:12,736,DEBUG,Pressure set to: 45,holypipette.devices.pressurecontroller.BasePressureController.FakePressureController,8363511616
2025-02-13 11:13:12,736,DEBUG,Pressure set to: 45,holypipette.devices.pressurecontroller.BasePressureController.FakePressureController,8363511616
2025-02-13 11:13:12,797,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_13-11_13/,root,8363511616
2025-02-13 11:13:12,797,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_13-11_13/,root,8363511616
2025-02-13 11:13:21,434,INFO,Recording started,root,8363511616
2025-02-13 11:13:21,434,INFO,Recording started,root,8363511616
2025-02-13 11:13:30,368,INFO,Executing command: <bound method AutoPatchInterface.move_group_down of <holypipette.interface.patch.AutoPatchInterface object at 0x33aab5480>>,root,8363511616
2025-02-13 11:13:30,368,INFO,Executing command: <bound method AutoPatchInterface.move_group_down of <holypipette.interface.patch.AutoPatchInterface object at 0x33aab5480>>,root,8363511616
2025-02-13 11:13:34,449,DEBUG,Importing BlpImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,449,DEBUG,Importing BlpImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,450,DEBUG,Importing BmpImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,450,DEBUG,Importing BmpImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,450,DEBUG,Importing BufrStubImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,450,DEBUG,Importing BufrStubImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,451,DEBUG,Importing CurImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,451,DEBUG,Importing CurImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,452,DEBUG,Importing DcxImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,452,DEBUG,Importing DcxImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,452,DEBUG,Importing DdsImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,452,DEBUG,Importing DdsImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,455,DEBUG,Importing EpsImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,455,DEBUG,Importing EpsImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,456,DEBUG,Importing FitsImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,456,DEBUG,Importing FitsImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,456,DEBUG,Importing FliImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,456,DEBUG,Importing FliImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,457,DEBUG,Importing FpxImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,457,DEBUG,Importing FpxImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,459,DEBUG,Image: failed to import FpxImagePlugin: No module named 'olefile',PIL.Image,14378577920
2025-02-13 11:13:34,459,DEBUG,Image: failed to import FpxImagePlugin: No module named 'olefile',PIL.Image,14378577920
2025-02-13 11:13:34,459,DEBUG,Importing FtexImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,459,DEBUG,Importing FtexImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,464,DEBUG,Importing GbrImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,464,DEBUG,Importing GbrImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,466,DEBUG,Importing GifImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,466,DEBUG,Importing GifImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,466,DEBUG,Importing GribStubImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,466,DEBUG,Importing GribStubImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,467,DEBUG,Importing Hdf5StubImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,467,DEBUG,Importing Hdf5StubImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,469,DEBUG,Importing IcnsImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,469,DEBUG,Importing IcnsImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,470,DEBUG,Importing IcoImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,470,DEBUG,Importing IcoImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,471,DEBUG,Importing ImImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,471,DEBUG,Importing ImImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,472,DEBUG,Importing ImtImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,472,DEBUG,Importing ImtImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,473,DEBUG,Importing IptcImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,473,DEBUG,Importing IptcImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,473,DEBUG,Importing JpegImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,473,DEBUG,Importing JpegImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,473,DEBUG,Importing Jpeg2KImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,473,DEBUG,Importing Jpeg2KImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,473,DEBUG,Importing McIdasImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,473,DEBUG,Importing McIdasImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,473,DEBUG,Importing MicImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,473,DEBUG,Importing MicImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,474,DEBUG,Image: failed to import MicImagePlugin: No module named 'olefile',PIL.Image,14378577920
2025-02-13 11:13:34,474,DEBUG,Image: failed to import MicImagePlugin: No module named 'olefile',PIL.Image,14378577920
2025-02-13 11:13:34,474,DEBUG,Importing MpegImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,474,DEBUG,Importing MpegImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,474,DEBUG,Importing MpoImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,474,DEBUG,Importing MpoImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,475,DEBUG,Importing MspImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,475,DEBUG,Importing MspImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,476,DEBUG,Importing PalmImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,476,DEBUG,Importing PalmImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,477,DEBUG,Importing PcdImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,477,DEBUG,Importing PcdImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,477,DEBUG,Importing PcxImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,477,DEBUG,Importing PcxImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,477,DEBUG,Importing PdfImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,477,DEBUG,Importing PdfImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,480,DEBUG,Importing PixarImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,480,DEBUG,Importing PixarImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,481,DEBUG,Importing PngImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,481,DEBUG,Importing PngImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,481,DEBUG,Importing PpmImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,481,DEBUG,Importing PpmImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,481,DEBUG,Importing PsdImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,481,DEBUG,Importing PsdImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,481,DEBUG,Importing QoiImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,481,DEBUG,Importing QoiImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,481,DEBUG,Importing SgiImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,481,DEBUG,Importing SgiImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,482,DEBUG,Importing SpiderImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,482,DEBUG,Importing SpiderImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,482,DEBUG,Importing SunImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,482,DEBUG,Importing SunImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,483,DEBUG,Importing TgaImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,483,DEBUG,Importing TgaImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,483,DEBUG,Importing TiffImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,483,DEBUG,Importing TiffImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,483,DEBUG,Importing WebPImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,483,DEBUG,Importing WebPImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,506,DEBUG,Importing WmfImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,506,DEBUG,Importing WmfImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,507,DEBUG,Importing XbmImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,507,DEBUG,Importing XbmImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,508,DEBUG,Importing XpmImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,508,DEBUG,Importing XpmImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,510,DEBUG,Importing XVThumbImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:34,510,DEBUG,Importing XVThumbImagePlugin,PIL.Image,14378577920
2025-02-13 11:13:49,751,INFO,Recording stopped,root,8363511616
2025-02-13 11:13:49,751,INFO,Recording stopped,root,8363511616
2025-02-13 11:15:28,535,INFO,closing GUI,root,8363511616
2025-02-13 11:15:28,535,INFO,closing GUI,root,8363511616
2025-02-13 11:15:29,672,INFO,Closing file: experiments/Data/rig_recorder_data/2025_02_13-11_13/graph_recording.csv,root,8363511616
2025-02-13 11:15:29,672,INFO,Closing file: experiments/Data/rig_recorder_data/2025_02_13-11_13/graph_recording.csv,root,8363511616
2025-02-13 11:15:29,673,ERROR,Uncaught exception,root,"8363511616
Traceback (most recent call last):
  File ""/Users/kadenstillwagon/holypipette-pbl/holypipette-pbl/holypipette/gui/graph.py""", line 448," in closeEvent
    self.recorder.close()
  File ""/Users/kadenstillwagon/holypipette-pbl/holypipette-pbl/holypipette/utils/FileLogger.py""", line 171," in close
    self.write_frame.wait()
    ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'wait'"
2025-02-13 11:15:29,673,ERROR,Uncaught exception,root,"8363511616
Traceback (most recent call last):
  File ""/Users/kadenstillwagon/holypipette-pbl/holypipette-pbl/holypipette/gui/graph.py""", line 448," in closeEvent
    self.recorder.close()
  File ""/Users/kadenstillwagon/holypipette-pbl/holypipette-pbl/holypipette/utils/FileLogger.py""", line 171," in close
    self.write_frame.wait()
    ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'wait'"
2025-02-13 11:15:32,570,INFO,Program Started,root,8363511616
2025-02-13 11:15:33,664,DEBUG,matplotlib data path: /opt/homebrew/Caskroom/miniforge/base/envs/moscow/lib/python3.11/site-packages/matplotlib/mpl-data,matplotlib,8363511616
2025-02-13 11:15:33,666,DEBUG,CONFIGDIR=/Users/kadenstillwagon/.matplotlib,matplotlib,8363511616
2025-02-13 11:15:33,667,DEBUG,interactive is False,matplotlib,8363511616
2025-02-13 11:15:33,667,DEBUG,platform is darwin,matplotlib,8363511616
2025-02-13 11:15:33,721,DEBUG,CACHEDIR=/Users/kadenstillwagon/.matplotlib,matplotlib,8363511616
2025-02-13 11:15:33,723,DEBUG,Using fontManager instance from /Users/kadenstillwagon/.matplotlib/fontlist-v330.json,matplotlib.font_manager,8363511616
2025-02-13 11:15:33,932,DEBUG,Setting JobRuntime:name=UNKNOWN_NAME,hydra.core.utils,8363511616
2025-02-13 11:15:33,932,DEBUG,Setting JobRuntime:name=app,hydra.core.utils,8363511616
2025-02-13 11:15:35,500,INFO,PatchConfig initialized successfully.,root,8363511616
2025-02-13 11:15:35,586,DEBUG,Creating converter from 7 to 5,h5py._conv,8363511616
2025-02-13 11:15:35,586,DEBUG,Creating converter from 5 to 7,h5py._conv,8363511616
2025-02-13 11:15:35,586,DEBUG,Creating converter from 7 to 5,h5py._conv,8363511616
2025-02-13 11:15:35,586,DEBUG,Creating converter from 5 to 7,h5py._conv,8363511616
2025-02-13 11:15:35,684,INFO,Initializing SAM2 CellSegmentor...,root,8363511616
2025-02-13 11:15:36,008,INFO,Loaded checkpoint sucessfully,root,8363511616
2025-02-13 11:15:36,236,DEBUG,STREAM b'IHDR' 16 13,PIL.PngImagePlugin,8363511616
2025-02-13 11:15:36,236,DEBUG,STREAM b'sRGB' 41 1,PIL.PngImagePlugin,8363511616
2025-02-13 11:15:36,236,DEBUG,STREAM b'pHYs' 54 9,PIL.PngImagePlugin,8363511616
2025-02-13 11:15:36,236,DEBUG,STREAM b'IDAT' 75 21949,PIL.PngImagePlugin,8363511616
2025-02-13 11:15:37,129,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_13-11_15/,root,8363511616
2025-02-13 11:15:37,129,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_13-11_15/,root,8363511616
2025-02-13 11:15:37,133,DEBUG,Adding config GUI for Calibration,root,8363511616
2025-02-13 11:15:37,133,DEBUG,Adding config GUI for Calibration,root,8363511616
2025-02-13 11:15:37,134,WARNING,Use method 'params' via param namespace ,param.CalibrationConfig,8363511616
2025-02-13 11:15:37,134,WARNING,Use method 'params' via param namespace ,param.CalibrationConfig,8363511616
2025-02-13 11:15:37,135,DEBUG,Config GUI added,root,8363511616
2025-02-13 11:15:37,135,DEBUG,Config GUI added,root,8363511616
2025-02-13 11:15:37,135,DEBUG,Adding config GUI for Patch,root,8363511616
2025-02-13 11:15:37,135,DEBUG,Adding config GUI for Patch,root,8363511616
2025-02-13 11:15:37,136,WARNING,Use method 'params' via param namespace ,param.PatchConfig,8363511616
2025-02-13 11:15:37,136,WARNING,Use method 'params' via param namespace ,param.PatchConfig,8363511616
2025-02-13 11:15:37,139,DEBUG,Config GUI added,root,8363511616
2025-02-13 11:15:37,139,DEBUG,Config GUI added,root,8363511616
2025-02-13 11:15:37,139,DEBUG,Added config GUI.,root,8363511616
2025-02-13 11:15:37,139,DEBUG,Added config GUI.,root,8363511616
2025-02-13 11:15:37,139,DEBUG,Added 'Auto Patching' tab.,root,8363511616
2025-02-13 11:15:37,139,DEBUG,Added 'Auto Patching' tab.,root,8363511616
2025-02-13 11:15:37,139,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_13-11_15/,root,8363511616
2025-02-13 11:15:37,139,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_13-11_15/,root,8363511616
2025-02-13 11:15:37,143,DEBUG,Pressure set to: 45,holypipette.devices.pressurecontroller.BasePressureController.FakePressureController,8363511616
2025-02-13 11:15:37,143,DEBUG,Pressure set to: 45,holypipette.devices.pressurecontroller.BasePressureController.FakePressureController,8363511616
2025-02-13 11:15:37,205,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_13-11_15/,root,8363511616
2025-02-13 11:15:37,205,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_13-11_15/,root,8363511616
2025-02-13 11:15:46,222,INFO,Recording started,root,8363511616
2025-02-13 11:15:46,222,INFO,Recording started,root,8363511616
2025-02-13 11:15:58,189,INFO,Recording stopped,root,8363511616
2025-02-13 11:15:58,189,INFO,Recording stopped,root,8363511616
2025-02-13 11:15:58,221,DEBUG,Importing BlpImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,221,DEBUG,Importing BlpImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,223,DEBUG,Importing BmpImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,223,DEBUG,Importing BmpImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,224,DEBUG,Importing BufrStubImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,224,DEBUG,Importing BufrStubImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,224,DEBUG,Importing CurImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,224,DEBUG,Importing CurImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,225,DEBUG,Importing DcxImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,225,DEBUG,Importing DcxImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,225,DEBUG,Importing DdsImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,225,DEBUG,Importing DdsImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,229,DEBUG,Importing EpsImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,229,DEBUG,Importing EpsImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,232,DEBUG,Importing FitsImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,232,DEBUG,Importing FitsImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,232,DEBUG,Importing FliImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,232,DEBUG,Importing FliImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,233,DEBUG,Importing FpxImagePlugin,PIL.Image,14143221760
2025-02-13 11:15:58,233,DEBUG,Importing FpxImagePlugin,PIL.Image,14143221760
