Time(HH:MM:SS),Time(ms),Level,Message,Logger Name,Thread ID
2025-02-12 10:16:44,322,DEBUG,CONFIGDIR=/Users/kadenstillwagon/.matplotlib,matplotlib,8363511616
2025-02-12 10:16:44,323,DEBUG,interactive is False,matplotlib,8363511616
2025-02-12 10:16:44,323,DEBUG,platform is darwin,matplotlib,8363511616
2025-02-12 10:16:44,378,DEBUG,CACHEDIR=/Users/kadenstillwagon/.matplotlib,matplotlib,8363511616
2025-02-12 10:16:44,379,DEBUG,Using fontManager instance from /Users/kadenstillwagon/.matplotlib/fontlist-v330.json,matplotlib.font_manager,8363511616
2025-02-12 10:16:44,552,DEBUG,Setting JobRuntime:name=UNKNOWN_NAME,hydra.core.utils,8363511616
2025-02-12 10:16:44,553,DEBUG,Setting JobRuntime:name=app,hydra.core.utils,8363511616
2025-02-12 10:16:45,861,INFO,PatchConfig initialized successfully.,root,8363511616
2025-02-12 10:16:45,931,DEBUG,Creating converter from 7 to 5,h5py._conv,8363511616
2025-02-12 10:16:45,931,DEBUG,Creating converter from 5 to 7,h5py._conv,8363511616
2025-02-12 10:16:45,931,DEBUG,Creating converter from 7 to 5,h5py._conv,8363511616
2025-02-12 10:16:45,931,DEBUG,Creating converter from 5 to 7,h5py._conv,8363511616
2025-02-12 10:16:45,992,INFO,Initializing SAM2 CellSegmentor...,root,8363511616
2025-02-12 10:16:46,285,INFO,Loaded checkpoint sucessfully,root,8363511616
2025-02-12 10:16:46,517,DEBUG,STREAM b'IHDR' 16 13,PIL.PngImagePlugin,8363511616
2025-02-12 10:16:46,518,DEBUG,STREAM b'sRGB' 41 1,PIL.PngImagePlugin,8363511616
2025-02-12 10:16:46,518,DEBUG,STREAM b'pHYs' 54 9,PIL.PngImagePlugin,8363511616
2025-02-12 10:16:46,518,DEBUG,STREAM b'IDAT' 75 21949,PIL.PngImagePlugin,8363511616
2025-02-12 10:16:47,449,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_16/,root,8363511616
2025-02-12 10:16:47,449,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_16/,root,8363511616
2025-02-12 10:16:47,452,DEBUG,Adding config GUI for Calibration,root,8363511616
2025-02-12 10:16:47,452,DEBUG,Adding config GUI for Calibration,root,8363511616
2025-02-12 10:16:47,452,WARNING,Use method 'params' via param namespace ,param.CalibrationConfig,8363511616
2025-02-12 10:16:47,452,WARNING,Use method 'params' via param namespace ,param.CalibrationConfig,8363511616
2025-02-12 10:16:47,454,DEBUG,Config GUI added,root,8363511616
2025-02-12 10:16:47,454,DEBUG,Config GUI added,root,8363511616
2025-02-12 10:16:47,454,DEBUG,Adding config GUI for Patch,root,8363511616
2025-02-12 10:16:47,454,DEBUG,Adding config GUI for Patch,root,8363511616
2025-02-12 10:16:47,454,WARNING,Use method 'params' via param namespace ,param.PatchConfig,8363511616
2025-02-12 10:16:47,454,WARNING,Use method 'params' via param namespace ,param.PatchConfig,8363511616
2025-02-12 10:16:47,461,DEBUG,Config GUI added,root,8363511616
2025-02-12 10:16:47,461,DEBUG,Config GUI added,root,8363511616
2025-02-12 10:16:47,461,DEBUG,Added config GUI.,root,8363511616
2025-02-12 10:16:47,461,DEBUG,Added config GUI.,root,8363511616
2025-02-12 10:16:47,461,DEBUG,Added 'Auto Patching' tab.,root,8363511616
2025-02-12 10:16:47,461,DEBUG,Added 'Auto Patching' tab.,root,8363511616
2025-02-12 10:16:47,461,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_16/,root,8363511616
2025-02-12 10:16:47,461,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_16/,root,8363511616
2025-02-12 10:16:47,465,DEBUG,Pressure set to: 45,holypipette.devices.pressurecontroller.BasePressureController.FakePressureController,8363511616
2025-02-12 10:16:47,465,DEBUG,Pressure set to: 45,holypipette.devices.pressurecontroller.BasePressureController.FakePressureController,8363511616
2025-02-12 10:16:47,527,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_16/,root,8363511616
2025-02-12 10:16:47,527,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_16/,root,8363511616
2025-02-12 10:16:52,695,INFO,closing GUI,root,8363511616
2025-02-12 10:16:52,695,INFO,closing GUI,root,8363511616
2025-02-12 10:16:54,137,ERROR,Uncaught exception,root,"8363511616
Traceback (most recent call last):
  File ""/Users/kadenstillwagon/holypipette-pbl/holypipette-pbl/holypipette/gui/graph.py""", line 448," in closeEvent
    self.recorder.close()
  File ""/Users/kadenstillwagon/holypipette-pbl/holypipette-pbl/holypipette/utils/FileLogger.py""", line 171," in close
    self.write_frame.wait()
    ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'wait'"
2025-02-12 10:16:54,137,ERROR,Uncaught exception,root,"8363511616
Traceback (most recent call last):
  File ""/Users/kadenstillwagon/holypipette-pbl/holypipette-pbl/holypipette/gui/graph.py""", line 448," in closeEvent
    self.recorder.close()
  File ""/Users/kadenstillwagon/holypipette-pbl/holypipette-pbl/holypipette/utils/FileLogger.py""", line 171," in close
    self.write_frame.wait()
    ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'wait'"
2025-02-12 10:19:49,601,INFO,Program Started,root,8363511616
2025-02-12 10:19:50,591,DEBUG,matplotlib data path: /opt/homebrew/Caskroom/miniforge/base/envs/moscow/lib/python3.11/site-packages/matplotlib/mpl-data,matplotlib,8363511616
2025-02-12 10:19:50,594,DEBUG,CONFIGDIR=/Users/kadenstillwagon/.matplotlib,matplotlib,8363511616
2025-02-12 10:19:50,595,DEBUG,interactive is False,matplotlib,8363511616
2025-02-12 10:19:50,595,DEBUG,platform is darwin,matplotlib,8363511616
2025-02-12 10:19:50,650,DEBUG,CACHEDIR=/Users/kadenstillwagon/.matplotlib,matplotlib,8363511616
2025-02-12 10:19:50,652,DEBUG,Using fontManager instance from /Users/kadenstillwagon/.matplotlib/fontlist-v330.json,matplotlib.font_manager,8363511616
2025-02-12 10:19:50,824,DEBUG,Setting JobRuntime:name=UNKNOWN_NAME,hydra.core.utils,8363511616
2025-02-12 10:19:50,824,DEBUG,Setting JobRuntime:name=app,hydra.core.utils,8363511616
2025-02-12 10:19:52,155,INFO,PatchConfig initialized successfully.,root,8363511616
2025-02-12 10:19:52,226,DEBUG,Creating converter from 7 to 5,h5py._conv,8363511616
2025-02-12 10:19:52,226,DEBUG,Creating converter from 5 to 7,h5py._conv,8363511616
2025-02-12 10:19:52,226,DEBUG,Creating converter from 7 to 5,h5py._conv,8363511616
2025-02-12 10:19:52,226,DEBUG,Creating converter from 5 to 7,h5py._conv,8363511616
2025-02-12 10:19:52,289,INFO,Initializing SAM2 CellSegmentor...,root,8363511616
2025-02-12 10:19:52,584,INFO,Loaded checkpoint sucessfully,root,8363511616
2025-02-12 10:19:52,832,DEBUG,STREAM b'IHDR' 16 13,PIL.PngImagePlugin,8363511616
2025-02-12 10:19:52,832,DEBUG,STREAM b'sRGB' 41 1,PIL.PngImagePlugin,8363511616
2025-02-12 10:19:52,832,DEBUG,STREAM b'pHYs' 54 9,PIL.PngImagePlugin,8363511616
2025-02-12 10:19:52,832,DEBUG,STREAM b'IDAT' 75 21949,PIL.PngImagePlugin,8363511616
2025-02-12 10:19:53,712,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_19/,root,8363511616
2025-02-12 10:19:53,712,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_19/,root,8363511616
2025-02-12 10:19:53,718,DEBUG,Adding config GUI for Calibration,root,8363511616
2025-02-12 10:19:53,718,DEBUG,Adding config GUI for Calibration,root,8363511616
2025-02-12 10:19:53,719,WARNING,Use method 'params' via param namespace ,param.CalibrationConfig,8363511616
2025-02-12 10:19:53,719,WARNING,Use method 'params' via param namespace ,param.CalibrationConfig,8363511616
2025-02-12 10:19:53,720,DEBUG,Config GUI added,root,8363511616
2025-02-12 10:19:53,720,DEBUG,Config GUI added,root,8363511616
2025-02-12 10:20:29,969,INFO,Program Started,root,8363511616
2025-02-12 10:20:31,059,DEBUG,matplotlib data path: /opt/homebrew/Caskroom/miniforge/base/envs/moscow/lib/python3.11/site-packages/matplotlib/mpl-data,matplotlib,8363511616
2025-02-12 10:20:31,062,DEBUG,CONFIGDIR=/Users/kadenstillwagon/.matplotlib,matplotlib,8363511616
2025-02-12 10:20:31,063,DEBUG,interactive is False,matplotlib,8363511616
2025-02-12 10:20:31,063,DEBUG,platform is darwin,matplotlib,8363511616
2025-02-12 10:20:31,118,DEBUG,CACHEDIR=/Users/kadenstillwagon/.matplotlib,matplotlib,8363511616
2025-02-12 10:20:31,119,DEBUG,Using fontManager instance from /Users/kadenstillwagon/.matplotlib/fontlist-v330.json,matplotlib.font_manager,8363511616
2025-02-12 10:20:31,325,DEBUG,Setting JobRuntime:name=UNKNOWN_NAME,hydra.core.utils,8363511616
2025-02-12 10:20:31,325,DEBUG,Setting JobRuntime:name=app,hydra.core.utils,8363511616
2025-02-12 10:20:32,941,INFO,PatchConfig initialized successfully.,root,8363511616
2025-02-12 10:20:33,043,DEBUG,Creating converter from 7 to 5,h5py._conv,8363511616
2025-02-12 10:20:33,043,DEBUG,Creating converter from 5 to 7,h5py._conv,8363511616
2025-02-12 10:20:33,043,DEBUG,Creating converter from 7 to 5,h5py._conv,8363511616
2025-02-12 10:20:33,043,DEBUG,Creating converter from 5 to 7,h5py._conv,8363511616
2025-02-12 10:20:33,148,INFO,Initializing SAM2 CellSegmentor...,root,8363511616
2025-02-12 10:20:33,457,INFO,Loaded checkpoint sucessfully,root,8363511616
2025-02-12 10:20:33,708,DEBUG,STREAM b'IHDR' 16 13,PIL.PngImagePlugin,8363511616
2025-02-12 10:20:33,708,DEBUG,STREAM b'sRGB' 41 1,PIL.PngImagePlugin,8363511616
2025-02-12 10:20:33,708,DEBUG,STREAM b'pHYs' 54 9,PIL.PngImagePlugin,8363511616
2025-02-12 10:20:33,708,DEBUG,STREAM b'IDAT' 75 21949,PIL.PngImagePlugin,8363511616
2025-02-12 10:20:34,626,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_20/,root,8363511616
2025-02-12 10:20:34,626,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_20/,root,8363511616
2025-02-12 10:20:34,630,DEBUG,Adding config GUI for Calibration,root,8363511616
2025-02-12 10:20:34,630,DEBUG,Adding config GUI for Calibration,root,8363511616
2025-02-12 10:20:34,630,WARNING,Use method 'params' via param namespace ,param.CalibrationConfig,8363511616
2025-02-12 10:20:34,630,WARNING,Use method 'params' via param namespace ,param.CalibrationConfig,8363511616
2025-02-12 10:20:34,631,DEBUG,Config GUI added,root,8363511616
2025-02-12 10:20:34,631,DEBUG,Config GUI added,root,8363511616
2025-02-12 10:20:34,632,DEBUG,Adding config GUI for Patch,root,8363511616
2025-02-12 10:20:34,632,DEBUG,Adding config GUI for Patch,root,8363511616
2025-02-12 10:20:34,632,WARNING,Use method 'params' via param namespace ,param.PatchConfig,8363511616
2025-02-12 10:20:34,632,WARNING,Use method 'params' via param namespace ,param.PatchConfig,8363511616
2025-02-12 10:20:34,635,DEBUG,Config GUI added,root,8363511616
2025-02-12 10:20:34,635,DEBUG,Config GUI added,root,8363511616
2025-02-12 10:20:34,636,DEBUG,Added config GUI.,root,8363511616
2025-02-12 10:20:34,636,DEBUG,Added config GUI.,root,8363511616
2025-02-12 10:20:34,636,DEBUG,Added 'Auto Patching' tab.,root,8363511616
2025-02-12 10:20:34,636,DEBUG,Added 'Auto Patching' tab.,root,8363511616
2025-02-12 10:20:34,636,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_20/,root,8363511616
2025-02-12 10:20:34,636,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_20/,root,8363511616
2025-02-12 10:20:34,639,DEBUG,Pressure set to: 45,holypipette.devices.pressurecontroller.BasePressureController.FakePressureController,8363511616
2025-02-12 10:20:34,639,DEBUG,Pressure set to: 45,holypipette.devices.pressurecontroller.BasePressureController.FakePressureController,8363511616
2025-02-12 10:20:34,704,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_20/,root,8363511616
2025-02-12 10:20:34,704,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_12-10_20/,root,8363511616
2025-02-12 10:20:45,988,DEBUG,z position of the microscope: 1425000.0,holypipette.interface.patch.AutoPatchInterface,14101721088
2025-02-12 10:20:45,988,DEBUG,z position of the microscope: 1425000.0,holypipette.interface.patch.AutoPatchInterface,14101721088
2025-02-12 10:20:53,715,INFO,Recording started,root,8363511616
2025-02-12 10:20:53,715,INFO,Recording started,root,8363511616
2025-02-12 10:20:58,932,INFO,Recording stopped,root,8363511616
2025-02-12 10:20:58,932,INFO,Recording stopped,root,8363511616
2025-02-12 10:20:58,962,DEBUG,Importing BlpImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,962,DEBUG,Importing BlpImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,963,DEBUG,Importing BmpImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,963,DEBUG,Importing BmpImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,964,DEBUG,Importing BufrStubImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,964,DEBUG,Importing BufrStubImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,964,DEBUG,Importing CurImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,964,DEBUG,Importing CurImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,965,DEBUG,Importing DcxImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,965,DEBUG,Importing DcxImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,966,DEBUG,Importing DdsImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,966,DEBUG,Importing DdsImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,969,DEBUG,Importing EpsImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,969,DEBUG,Importing EpsImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,976,DEBUG,Importing FitsImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,976,DEBUG,Importing FitsImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,977,DEBUG,Importing FliImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,977,DEBUG,Importing FliImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,978,DEBUG,Importing FpxImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,978,DEBUG,Importing FpxImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,981,DEBUG,Image: failed to import FpxImagePlugin: No module named 'olefile',PIL.Image,14178054144
2025-02-12 10:20:58,981,DEBUG,Image: failed to import FpxImagePlugin: No module named 'olefile',PIL.Image,14178054144
2025-02-12 10:20:58,981,DEBUG,Importing FtexImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,981,DEBUG,Importing FtexImagePlugin,PIL.Image,14178054144
2025-02-12 10:20:58,983,DEBUG,Importing BlpImagePlugin,PIL.Image,14346776576
2025-02-12 10:20:58,983,DEBUG,Importing BlpImagePlugin,PIL.Image,14346776576
2025-02-12 10:20:58,984,DEBUG,Importing BmpImagePlugin,PIL.Image,14346776576
2025-02-12 10:20:58,984,DEBUG,Importing BmpImagePlugin,PIL.Image,14346776576
2025-02-12 10:20:58,984,DEBUG,Importing BufrStubImagePlugin,PIL.Image,14346776576
2025-02-12 10:20:58,984,DEBUG,Importing BufrStubImagePlugin,PIL.Image,14346776576
2025-02-12 10:20:58,984,DEBUG,Importing CurImagePlugin,PIL.Image,14346776576
2025-02-12 10:20:58,984,DEBUG,Importing CurImagePlugin,PIL.Image,14346776576
2025-02-12 10:20:58,984,DEBUG,Importing DcxImagePlugin,PIL.Image,14346776576
